orderNumber,orderDate,shippedDate,dateDifference,productLine,warehouseName,country
10324,2004-11-05,2004-11-08,3,"Trucks and Buses",South,USA
10324,2004-11-05,2004-11-08,3,"Classic Cars",East,USA
10324,2004-11-05,2004-11-08,3,"Trucks and Buses",South,USA
10324,2004-11-05,2004-11-08,3,"Classic Cars",East,USA
10324,2004-11-05,2004-11-08,3,"Classic Cars",East,USA
10324,2004-11-05,2004-11-08,3,"Vintage Cars",West,USA
10324,2004-11-05,2004-11-08,3,"Classic Cars",East,USA
10324,2004-11-05,2004-11-08,3,"Trucks and Buses",South,USA
10324,2004-11-05,2004-11-08,3,"Classic Cars",East,USA
10324,2004-11-05,2004-11-08,3,"Vintage Cars",West,USA
10324,2004-11-05,2004-11-08,3,"Trucks and Buses",South,USA
10324,2004-11-05,2004-11-08,3,"Trucks and Buses",South,USA
10324,2004-11-05,2004-11-08,3,"Classic Cars",East,USA
10325,2004-11-05,2004-11-08,3,"Classic Cars",East,Norway
10325,2004-11-05,2004-11-08,3,"Classic Cars",East,Norway
10325,2004-11-05,2004-11-08,3,"Classic Cars",East,Norway
10325,2004-11-05,2004-11-08,3,"Vintage Cars",West,Norway
10325,2004-11-05,2004-11-08,3,"Classic Cars",East,Norway
10325,2004-11-05,2004-11-08,3,"Trucks and Buses",South,Norway
10325,2004-11-05,2004-11-08,3,Trains,South,Norway
10325,2004-11-05,2004-11-08,3,"Trucks and Buses",South,Norway
10325,2004-11-05,2004-11-08,3,Trains,South,Norway
10327,2004-11-10,2004-11-13,3,Planes,North,Denmark
10327,2004-11-10,2004-11-13,3,Planes,North,Denmark
10327,2004-11-10,2004-11-13,3,Ships,South,Denmark
10327,2004-11-10,2004-11-13,3,Ships,South,Denmark
10327,2004-11-10,2004-11-13,3,Ships,South,Denmark
10327,2004-11-10,2004-11-13,3,Ships,South,Denmark
10327,2004-11-10,2004-11-13,3,Ships,South,Denmark
10327,2004-11-10,2004-11-13,3,Ships,South,Denmark
10350,2004-12-02,2004-12-05,3,"Classic Cars",East,Spain
10350,2004-12-02,2004-12-05,3,Ships,South,Spain
10350,2004-12-02,2004-12-05,3,"Vintage Cars",West,Spain
10350,2004-12-02,2004-12-05,3,Trains,South,Spain
10350,2004-12-02,2004-12-05,3,"Vintage Cars",West,Spain
10350,2004-12-02,2004-12-05,3,Ships,South,Spain
10350,2004-12-02,2004-12-05,3,"Vintage Cars",West,Spain
10350,2004-12-02,2004-12-05,3,"Vintage Cars",West,Spain
10350,2004-12-02,2004-12-05,3,Trains,South,Spain
10350,2004-12-02,2004-12-05,3,"Trucks and Buses",South,Spain
10350,2004-12-02,2004-12-05,3,Trains,South,Spain
10350,2004-12-02,2004-12-05,3,Ships,South,Spain
10350,2004-12-02,2004-12-05,3,Ships,South,Spain
10350,2004-12-02,2004-12-05,3,Ships,South,Spain
10350,2004-12-02,2004-12-05,3,Ships,South,Spain
10350,2004-12-02,2004-12-05,3,Ships,South,Spain
10350,2004-12-02,2004-12-05,3,Ships,South,Spain
10356,2004-12-09,2004-12-12,3,"Classic Cars",East,France
10356,2004-12-09,2004-12-12,3,"Vintage Cars",West,France
10356,2004-12-09,2004-12-12,3,"Vintage Cars",West,France
10356,2004-12-09,2004-12-12,3,"Classic Cars",East,France
10356,2004-12-09,2004-12-12,3,"Vintage Cars",West,France
10356,2004-12-09,2004-12-12,3,"Vintage Cars",West,France
10356,2004-12-09,2004-12-12,3,"Vintage Cars",West,France
10356,2004-12-09,2004-12-12,3,"Vintage Cars",West,France
10356,2004-12-09,2004-12-12,3,Motorcycles,North,France
10359,2004-12-15,2004-12-18,3,"Classic Cars",East,France
10359,2004-12-15,2004-12-18,3,"Classic Cars",East,France
10359,2004-12-15,2004-12-18,3,"Classic Cars",East,France
10359,2004-12-15,2004-12-18,3,"Classic Cars",East,France
10359,2004-12-15,2004-12-18,3,"Trucks and Buses",South,France
10359,2004-12-15,2004-12-18,3,Trains,South,France
10359,2004-12-15,2004-12-18,3,"Trucks and Buses",South,France
10359,2004-12-15,2004-12-18,3,Trains,South,France
10361,2004-12-17,2004-12-20,3,Motorcycles,North,Australia
10361,2004-12-17,2004-12-20,3,Motorcycles,North,Australia
10361,2004-12-17,2004-12-20,3,"Vintage Cars",West,Australia
10361,2004-12-17,2004-12-20,3,Planes,North,Australia
10361,2004-12-17,2004-12-20,3,Planes,North,Australia
10361,2004-12-17,2004-12-20,3,"Vintage Cars",West,Australia
10361,2004-12-17,2004-12-20,3,"Vintage Cars",West,Australia
10361,2004-12-17,2004-12-20,3,Planes,North,Australia
10361,2004-12-17,2004-12-20,3,Ships,South,Australia
10361,2004-12-17,2004-12-20,3,Planes,North,Australia
10361,2004-12-17,2004-12-20,3,Planes,North,Australia
10361,2004-12-17,2004-12-20,3,Planes,North,Australia
10361,2004-12-17,2004-12-20,3,Planes,North,Australia
10361,2004-12-17,2004-12-20,3,Planes,North,Australia
10364,2005-01-06,2005-01-09,3,Motorcycles,North,France
10375,2005-02-03,2005-02-06,3,Motorcycles,North,France
10375,2005-02-03,2005-02-06,3,"Classic Cars",East,France
10375,2005-02-03,2005-02-06,3,Motorcycles,North,France
10375,2005-02-03,2005-02-06,3,Motorcycles,North,France
10375,2005-02-03,2005-02-06,3,Motorcycles,North,France
10375,2005-02-03,2005-02-06,3,Planes,North,France
10375,2005-02-03,2005-02-06,3,Motorcycles,North,France
10375,2005-02-03,2005-02-06,3,"Vintage Cars",West,France
10375,2005-02-03,2005-02-06,3,Motorcycles,North,France
10375,2005-02-03,2005-02-06,3,"Vintage Cars",West,France
10375,2005-02-03,2005-02-06,3,Motorcycles,North,France
10375,2005-02-03,2005-02-06,3,Planes,North,France
10375,2005-02-03,2005-02-06,3,Planes,North,France
10375,2005-02-03,2005-02-06,3,Planes,North,France
10375,2005-02-03,2005-02-06,3,Planes,North,France
10377,2005-02-09,2005-02-12,3,"Classic Cars",East,Finland
10377,2005-02-09,2005-02-12,3,"Classic Cars",East,Finland
10377,2005-02-09,2005-02-12,3,"Classic Cars",East,Finland
10377,2005-02-09,2005-02-12,3,"Classic Cars",East,Finland
10377,2005-02-09,2005-02-12,3,"Classic Cars",East,Finland
10377,2005-02-09,2005-02-12,3,"Classic Cars",East,Finland
10383,2005-02-22,2005-02-25,3,"Trucks and Buses",South,Spain
10383,2005-02-22,2005-02-25,3,"Vintage Cars",West,Spain
10383,2005-02-22,2005-02-25,3,"Classic Cars",East,Spain
10383,2005-02-22,2005-02-25,3,Trains,South,Spain
10383,2005-02-22,2005-02-25,3,"Classic Cars",East,Spain
10383,2005-02-22,2005-02-25,3,"Vintage Cars",West,Spain
10383,2005-02-22,2005-02-25,3,"Classic Cars",East,Spain
10383,2005-02-22,2005-02-25,3,"Classic Cars",East,Spain
10383,2005-02-22,2005-02-25,3,"Classic Cars",East,Spain
10383,2005-02-22,2005-02-25,3,"Trucks and Buses",South,Spain
10383,2005-02-22,2005-02-25,3,Trains,South,Spain
10383,2005-02-22,2005-02-25,3,"Trucks and Buses",South,Spain
10383,2005-02-22,2005-02-25,3,Trains,South,Spain
10390,2005-03-04,2005-03-07,3,"Classic Cars",East,USA
10390,2005-03-04,2005-03-07,3,"Classic Cars",East,USA
10390,2005-03-04,2005-03-07,3,"Vintage Cars",West,USA
10390,2005-03-04,2005-03-07,3,"Vintage Cars",West,USA
10390,2005-03-04,2005-03-07,3,"Classic Cars",East,USA
10390,2005-03-04,2005-03-07,3,"Classic Cars",East,USA
10390,2005-03-04,2005-03-07,3,Motorcycles,North,USA
10390,2005-03-04,2005-03-07,3,"Classic Cars",East,USA
10390,2005-03-04,2005-03-07,3,Motorcycles,North,USA
10390,2005-03-04,2005-03-07,3,"Classic Cars",East,USA
10390,2005-03-04,2005-03-07,3,"Classic Cars",East,USA
10390,2005-03-04,2005-03-07,3,"Classic Cars",East,USA
10390,2005-03-04,2005-03-07,3,"Classic Cars",East,USA
10390,2005-03-04,2005-03-07,3,Motorcycles,North,USA
10390,2005-03-04,2005-03-07,3,Motorcycles,North,USA
10390,2005-03-04,2005-03-07,3,Motorcycles,North,USA
10393,2005-03-11,2005-03-14,3,"Classic Cars",East,"New Zealand"
10393,2005-03-11,2005-03-14,3,"Trucks and Buses",South,"New Zealand"
10393,2005-03-11,2005-03-14,3,"Classic Cars",East,"New Zealand"
10393,2005-03-11,2005-03-14,3,"Trucks and Buses",South,"New Zealand"
10393,2005-03-11,2005-03-14,3,"Trucks and Buses",South,"New Zealand"
10393,2005-03-11,2005-03-14,3,"Vintage Cars",West,"New Zealand"
10393,2005-03-11,2005-03-14,3,"Trucks and Buses",South,"New Zealand"
10393,2005-03-11,2005-03-14,3,"Vintage Cars",West,"New Zealand"
10393,2005-03-11,2005-03-14,3,"Trucks and Buses",South,"New Zealand"
10393,2005-03-11,2005-03-14,3,"Trucks and Buses",South,"New Zealand"
10393,2005-03-11,2005-03-14,3,"Classic Cars",East,"New Zealand"
10400,2005-04-01,2005-04-04,3,"Classic Cars",East,USA
10400,2005-04-01,2005-04-04,3,Planes,North,USA
10400,2005-04-01,2005-04-04,3,Ships,South,USA
10400,2005-04-01,2005-04-04,3,"Vintage Cars",West,USA
10400,2005-04-01,2005-04-04,3,Planes,North,USA
10400,2005-04-01,2005-04-04,3,"Vintage Cars",West,USA
10400,2005-04-01,2005-04-04,3,"Vintage Cars",West,USA
10400,2005-04-01,2005-04-04,3,Ships,South,USA
10400,2005-04-01,2005-04-04,3,Planes,North,USA
10403,2005-04-08,2005-04-11,3,Motorcycles,North,UK
10403,2005-04-08,2005-04-11,3,Motorcycles,North,UK
10403,2005-04-08,2005-04-11,3,Motorcycles,North,UK
10403,2005-04-08,2005-04-11,3,Motorcycles,North,UK
10403,2005-04-08,2005-04-11,3,Motorcycles,North,UK
10403,2005-04-08,2005-04-11,3,Motorcycles,North,UK
10403,2005-04-08,2005-04-11,3,Motorcycles,North,UK
10403,2005-04-08,2005-04-11,3,Motorcycles,North,UK
10403,2005-04-08,2005-04-11,3,Motorcycles,North,UK
10404,2005-04-08,2005-04-11,3,"Classic Cars",East,"New Zealand"
10404,2005-04-08,2005-04-11,3,"Classic Cars",East,"New Zealand"
10404,2005-04-08,2005-04-11,3,"Classic Cars",East,"New Zealand"
10404,2005-04-08,2005-04-11,3,"Classic Cars",East,"New Zealand"
10404,2005-04-08,2005-04-11,3,"Classic Cars",East,"New Zealand"
10404,2005-04-08,2005-04-11,3,"Classic Cars",East,"New Zealand"
10404,2005-04-08,2005-04-11,3,"Classic Cars",East,"New Zealand"
10404,2005-04-08,2005-04-11,3,"Classic Cars",East,"New Zealand"
10415,2005-05-09,2005-05-12,3,"Vintage Cars",West,Australia
10415,2005-05-09,2005-05-12,3,Planes,North,Australia
10415,2005-05-09,2005-05-12,3,"Vintage Cars",West,Australia
10415,2005-05-09,2005-05-12,3,Ships,South,Australia
10415,2005-05-09,2005-05-12,3,Planes,North,Australia
10101,2003-01-09,2003-01-11,2,"Vintage Cars",West,Germany
10101,2003-01-09,2003-01-11,2,"Vintage Cars",West,Germany
10101,2003-01-09,2003-01-11,2,"Vintage Cars",West,Germany
10101,2003-01-09,2003-01-11,2,"Vintage Cars",West,Germany
10107,2003-02-24,2003-02-26,2,Motorcycles,North,USA
10107,2003-02-24,2003-02-26,2,Motorcycles,North,USA
10107,2003-02-24,2003-02-26,2,Motorcycles,North,USA
10107,2003-02-24,2003-02-26,2,Motorcycles,North,USA
10107,2003-02-24,2003-02-26,2,Motorcycles,North,USA
10107,2003-02-24,2003-02-26,2,Motorcycles,North,USA
10107,2003-02-24,2003-02-26,2,Motorcycles,North,USA
10107,2003-02-24,2003-02-26,2,Motorcycles,North,USA
10110,2003-03-18,2003-03-20,2,"Classic Cars",East,UK
10110,2003-03-18,2003-03-20,2,"Vintage Cars",West,UK
10110,2003-03-18,2003-03-20,2,"Vintage Cars",West,UK
10110,2003-03-18,2003-03-20,2,"Vintage Cars",West,UK
10110,2003-03-18,2003-03-20,2,"Vintage Cars",West,UK
10110,2003-03-18,2003-03-20,2,"Vintage Cars",West,UK
10110,2003-03-18,2003-03-20,2,"Classic Cars",East,UK
10110,2003-03-18,2003-03-20,2,"Classic Cars",East,UK
10110,2003-03-18,2003-03-20,2,"Classic Cars",East,UK
10110,2003-03-18,2003-03-20,2,"Vintage Cars",West,UK
10110,2003-03-18,2003-03-20,2,"Vintage Cars",West,UK
10110,2003-03-18,2003-03-20,2,"Classic Cars",East,UK
10110,2003-03-18,2003-03-20,2,"Classic Cars",East,UK
10110,2003-03-18,2003-03-20,2,"Classic Cars",East,UK
10110,2003-03-18,2003-03-20,2,"Classic Cars",East,UK
10110,2003-03-18,2003-03-20,2,"Vintage Cars",West,UK
10116,2003-04-11,2003-04-13,2,Trains,South,Belgium
10120,2003-04-29,2003-05-01,2,Motorcycles,North,Australia
10120,2003-04-29,2003-05-01,2,Motorcycles,North,Australia
10120,2003-04-29,2003-05-01,2,Planes,North,Australia
10120,2003-04-29,2003-05-01,2,Motorcycles,North,Australia
10120,2003-04-29,2003-05-01,2,Motorcycles,North,Australia
10120,2003-04-29,2003-05-01,2,Planes,North,Australia
10120,2003-04-29,2003-05-01,2,Motorcycles,North,Australia
10120,2003-04-29,2003-05-01,2,Planes,North,Australia
10120,2003-04-29,2003-05-01,2,Motorcycles,North,Australia
10120,2003-04-29,2003-05-01,2,"Vintage Cars",West,Australia
10120,2003-04-29,2003-05-01,2,"Vintage Cars",West,Australia
10120,2003-04-29,2003-05-01,2,Planes,North,Australia
10120,2003-04-29,2003-05-01,2,Planes,North,Australia
10120,2003-04-29,2003-05-01,2,Planes,North,Australia
10120,2003-04-29,2003-05-01,2,Planes,North,Australia
10123,2003-05-20,2003-05-22,2,"Classic Cars",East,France
10123,2003-05-20,2003-05-22,2,"Classic Cars",East,France
10123,2003-05-20,2003-05-22,2,"Classic Cars",East,France
10123,2003-05-20,2003-05-22,2,"Classic Cars",East,France
10129,2003-06-12,2003-06-14,2,"Classic Cars",East,UK
10129,2003-06-12,2003-06-14,2,Ships,South,UK
10129,2003-06-12,2003-06-14,2,"Vintage Cars",West,UK
10129,2003-06-12,2003-06-14,2,"Vintage Cars",West,UK
10129,2003-06-12,2003-06-14,2,Ships,South,UK
10129,2003-06-12,2003-06-14,2,Ships,South,UK
10129,2003-06-12,2003-06-14,2,Ships,South,UK
10129,2003-06-12,2003-06-14,2,Ships,South,UK
10129,2003-06-12,2003-06-14,2,Ships,South,UK
10136,2003-07-04,2003-07-06,2,"Classic Cars",East,France
10136,2003-07-04,2003-07-06,2,"Classic Cars",East,France
10136,2003-07-04,2003-07-06,2,"Classic Cars",East,France
10143,2003-08-10,2003-08-12,2,"Classic Cars",East,USA
10143,2003-08-10,2003-08-12,2,Planes,North,USA
10143,2003-08-10,2003-08-12,2,Ships,South,USA
10143,2003-08-10,2003-08-12,2,"Vintage Cars",West,USA
10143,2003-08-10,2003-08-12,2,Planes,North,USA
10143,2003-08-10,2003-08-12,2,"Vintage Cars",West,USA
10143,2003-08-10,2003-08-12,2,"Vintage Cars",West,USA
10143,2003-08-10,2003-08-12,2,Planes,North,USA
10143,2003-08-10,2003-08-12,2,"Vintage Cars",West,USA
10143,2003-08-10,2003-08-12,2,Planes,North,USA
10143,2003-08-10,2003-08-12,2,Ships,South,USA
10143,2003-08-10,2003-08-12,2,Planes,North,USA
10143,2003-08-10,2003-08-12,2,Ships,South,USA
10143,2003-08-10,2003-08-12,2,Planes,North,USA
10143,2003-08-10,2003-08-12,2,Planes,North,USA
10143,2003-08-10,2003-08-12,2,Planes,North,USA
10150,2003-09-19,2003-09-21,2,"Classic Cars",East,Singapore
10150,2003-09-19,2003-09-21,2,"Classic Cars",East,Singapore
10150,2003-09-19,2003-09-21,2,"Trucks and Buses",South,Singapore
10150,2003-09-19,2003-09-21,2,"Trucks and Buses",South,Singapore
10150,2003-09-19,2003-09-21,2,"Vintage Cars",West,Singapore
10150,2003-09-19,2003-09-21,2,"Vintage Cars",West,Singapore
10150,2003-09-19,2003-09-21,2,"Vintage Cars",West,Singapore
10150,2003-09-19,2003-09-21,2,"Trucks and Buses",South,Singapore
10150,2003-09-19,2003-09-21,2,"Vintage Cars",West,Singapore
10150,2003-09-19,2003-09-21,2,"Trucks and Buses",South,Singapore
10150,2003-09-19,2003-09-21,2,"Classic Cars",East,Singapore
10164,2003-10-21,2003-10-23,2,"Classic Cars",East,Austria
10164,2003-10-21,2003-10-23,2,"Trucks and Buses",South,Austria
10164,2003-10-21,2003-10-23,2,"Trucks and Buses",South,Austria
10164,2003-10-21,2003-10-23,2,"Trucks and Buses",South,Austria
10164,2003-10-21,2003-10-23,2,"Vintage Cars",West,Austria
10164,2003-10-21,2003-10-23,2,"Trucks and Buses",South,Austria
10164,2003-10-21,2003-10-23,2,"Trucks and Buses",South,Austria
10164,2003-10-21,2003-10-23,2,"Classic Cars",East,Austria
10171,2003-11-05,2003-11-07,2,"Classic Cars",East,Canada
10171,2003-11-05,2003-11-07,2,"Classic Cars",East,Canada
10171,2003-11-05,2003-11-07,2,"Classic Cars",East,Canada
10171,2003-11-05,2003-11-07,2,"Classic Cars",East,Canada
10178,2003-11-08,2003-11-10,2,"Classic Cars",East,France
10178,2003-11-08,2003-11-10,2,Planes,North,France
10178,2003-11-08,2003-11-10,2,Ships,South,France
10178,2003-11-08,2003-11-10,2,"Vintage Cars",West,France
10178,2003-11-08,2003-11-10,2,Planes,North,France
10178,2003-11-08,2003-11-10,2,"Vintage Cars",West,France
10178,2003-11-08,2003-11-10,2,"Vintage Cars",West,France
10178,2003-11-08,2003-11-10,2,Planes,North,France
10178,2003-11-08,2003-11-10,2,Ships,South,France
10178,2003-11-08,2003-11-10,2,Planes,North,France
10178,2003-11-08,2003-11-10,2,Planes,North,France
10178,2003-11-08,2003-11-10,2,Planes,North,France
10179,2003-11-11,2003-11-13,2,Planes,North,"New Zealand"
10179,2003-11-11,2003-11-13,2,Planes,North,"New Zealand"
10179,2003-11-11,2003-11-13,2,Planes,North,"New Zealand"
10179,2003-11-11,2003-11-13,2,Motorcycles,North,"New Zealand"
10179,2003-11-11,2003-11-13,2,"Vintage Cars",West,"New Zealand"
10179,2003-11-11,2003-11-13,2,"Vintage Cars",West,"New Zealand"
10179,2003-11-11,2003-11-13,2,Planes,North,"New Zealand"
10179,2003-11-11,2003-11-13,2,Planes,North,"New Zealand"
10179,2003-11-11,2003-11-13,2,Planes,North,"New Zealand"
10183,2003-11-13,2003-11-15,2,"Classic Cars",East,USA
10183,2003-11-13,2003-11-15,2,"Classic Cars",East,USA
10183,2003-11-13,2003-11-15,2,"Trucks and Buses",South,USA
10183,2003-11-13,2003-11-15,2,"Trucks and Buses",South,USA
10183,2003-11-13,2003-11-15,2,"Vintage Cars",West,USA
10183,2003-11-13,2003-11-15,2,"Vintage Cars",West,USA
10183,2003-11-13,2003-11-15,2,"Vintage Cars",West,USA
10183,2003-11-13,2003-11-15,2,"Trucks and Buses",South,USA
10183,2003-11-13,2003-11-15,2,"Vintage Cars",West,USA
10183,2003-11-13,2003-11-15,2,"Vintage Cars",West,USA
10183,2003-11-13,2003-11-15,2,"Trucks and Buses",South,USA
10183,2003-11-13,2003-11-15,2,"Classic Cars",East,USA
10204,2003-12-02,2003-12-04,2,"Classic Cars",East,USA
10204,2003-12-02,2003-12-04,2,"Classic Cars",East,USA
10204,2003-12-02,2003-12-04,2,"Vintage Cars",West,USA
10204,2003-12-02,2003-12-04,2,"Classic Cars",East,USA
10204,2003-12-02,2003-12-04,2,"Vintage Cars",West,USA
10204,2003-12-02,2003-12-04,2,"Vintage Cars",West,USA
10204,2003-12-02,2003-12-04,2,"Classic Cars",East,USA
10204,2003-12-02,2003-12-04,2,"Classic Cars",East,USA
10204,2003-12-02,2003-12-04,2,"Vintage Cars",West,USA
10204,2003-12-02,2003-12-04,2,"Classic Cars",East,USA
10204,2003-12-02,2003-12-04,2,"Classic Cars",East,USA
10204,2003-12-02,2003-12-04,2,"Classic Cars",East,USA
10204,2003-12-02,2003-12-04,2,"Classic Cars",East,USA
10204,2003-12-02,2003-12-04,2,"Classic Cars",East,USA
10204,2003-12-02,2003-12-04,2,"Classic Cars",East,USA
10204,2003-12-02,2003-12-04,2,"Classic Cars",East,USA
10204,2003-12-02,2003-12-04,2,"Vintage Cars",West,USA
10207,2003-12-09,2003-12-11,2,"Classic Cars",East,USA
10207,2003-12-09,2003-12-11,2,"Trucks and Buses",South,USA
10207,2003-12-09,2003-12-11,2,"Classic Cars",East,USA
10207,2003-12-09,2003-12-11,2,"Trucks and Buses",South,USA
10207,2003-12-09,2003-12-11,2,"Trucks and Buses",South,USA
10207,2003-12-09,2003-12-11,2,"Classic Cars",East,USA
10207,2003-12-09,2003-12-11,2,"Classic Cars",East,USA
10207,2003-12-09,2003-12-11,2,"Trucks and Buses",South,USA
10207,2003-12-09,2003-12-11,2,"Classic Cars",East,USA
10207,2003-12-09,2003-12-11,2,"Trucks and Buses",South,USA
10207,2003-12-09,2003-12-11,2,"Classic Cars",East,USA
10207,2003-12-09,2003-12-11,2,"Classic Cars",East,USA
10207,2003-12-09,2003-12-11,2,"Trucks and Buses",South,USA
10207,2003-12-09,2003-12-11,2,"Trucks and Buses",South,USA
10207,2003-12-09,2003-12-11,2,Trains,South,USA
10207,2003-12-09,2003-12-11,2,"Trucks and Buses",South,USA
10208,2004-01-02,2004-01-04,2,"Classic Cars",East,France
10208,2004-01-02,2004-01-04,2,"Classic Cars",East,France
10208,2004-01-02,2004-01-04,2,"Classic Cars",East,France
10208,2004-01-02,2004-01-04,2,"Vintage Cars",West,France
10208,2004-01-02,2004-01-04,2,Trains,South,France
10208,2004-01-02,2004-01-04,2,"Vintage Cars",West,France
10208,2004-01-02,2004-01-04,2,Ships,South,France
10208,2004-01-02,2004-01-04,2,"Vintage Cars",West,France
10208,2004-01-02,2004-01-04,2,Trains,South,France
10208,2004-01-02,2004-01-04,2,Ships,South,France
10208,2004-01-02,2004-01-04,2,Ships,South,France
10208,2004-01-02,2004-01-04,2,Ships,South,France
10208,2004-01-02,2004-01-04,2,Ships,South,France
10208,2004-01-02,2004-01-04,2,Ships,South,France
10208,2004-01-02,2004-01-04,2,Ships,South,France
10212,2004-01-16,2004-01-18,2,"Classic Cars",East,Spain
10212,2004-01-16,2004-01-18,2,"Classic Cars",East,Spain
10212,2004-01-16,2004-01-18,2,"Classic Cars",East,Spain
10212,2004-01-16,2004-01-18,2,"Classic Cars",East,Spain
10212,2004-01-16,2004-01-18,2,"Classic Cars",East,Spain
10212,2004-01-16,2004-01-18,2,"Classic Cars",East,Spain
10212,2004-01-16,2004-01-18,2,"Classic Cars",East,Spain
10212,2004-01-16,2004-01-18,2,"Classic Cars",East,Spain
10212,2004-01-16,2004-01-18,2,"Classic Cars",East,Spain
10212,2004-01-16,2004-01-18,2,"Classic Cars",East,Spain
10212,2004-01-16,2004-01-18,2,"Classic Cars",East,Spain
10212,2004-01-16,2004-01-18,2,"Classic Cars",East,Spain
10212,2004-01-16,2004-01-18,2,"Classic Cars",East,Spain
10212,2004-01-16,2004-01-18,2,"Classic Cars",East,Spain
10212,2004-01-16,2004-01-18,2,"Classic Cars",East,Spain
10212,2004-01-16,2004-01-18,2,"Classic Cars",East,Spain
10216,2004-02-02,2004-02-04,2,"Trucks and Buses",South,France
10217,2004-02-04,2004-02-06,2,"Classic Cars",East,Singapore
10217,2004-02-04,2004-02-06,2,"Trucks and Buses",South,Singapore
10217,2004-02-04,2004-02-06,2,"Trucks and Buses",South,Singapore
10217,2004-02-04,2004-02-06,2,"Trucks and Buses",South,Singapore
10217,2004-02-04,2004-02-06,2,"Trucks and Buses",South,Singapore
10217,2004-02-04,2004-02-06,2,"Trucks and Buses",South,Singapore
10217,2004-02-04,2004-02-06,2,"Classic Cars",East,Singapore
10218,2004-02-09,2004-02-11,2,"Trucks and Buses",South,Italy
10218,2004-02-09,2004-02-11,2,"Classic Cars",East,Italy
10219,2004-02-10,2004-02-12,2,"Trucks and Buses",South,USA
10219,2004-02-10,2004-02-12,2,"Classic Cars",East,USA
10219,2004-02-10,2004-02-12,2,"Classic Cars",East,USA
10219,2004-02-10,2004-02-12,2,"Trucks and Buses",South,USA
10225,2004-02-22,2004-02-24,2,"Classic Cars",East,Switzerland
10225,2004-02-22,2004-02-24,2,"Classic Cars",East,Switzerland
10225,2004-02-22,2004-02-24,2,"Classic Cars",East,Switzerland
10225,2004-02-22,2004-02-24,2,"Classic Cars",East,Switzerland
10225,2004-02-22,2004-02-24,2,"Classic Cars",East,Switzerland
10225,2004-02-22,2004-02-24,2,"Classic Cars",East,Switzerland
10225,2004-02-22,2004-02-24,2,"Classic Cars",East,Switzerland
10225,2004-02-22,2004-02-24,2,"Classic Cars",East,Switzerland
10225,2004-02-22,2004-02-24,2,"Classic Cars",East,Switzerland
10225,2004-02-22,2004-02-24,2,"Classic Cars",East,Switzerland
10225,2004-02-22,2004-02-24,2,"Classic Cars",East,Switzerland
10225,2004-02-22,2004-02-24,2,"Classic Cars",East,Switzerland
10225,2004-02-22,2004-02-24,2,"Classic Cars",East,Switzerland
10225,2004-02-22,2004-02-24,2,"Classic Cars",East,Switzerland
10243,2004-04-26,2004-04-28,2,"Vintage Cars",West,USA
10243,2004-04-26,2004-04-28,2,"Vintage Cars",West,USA
10256,2004-06-08,2004-06-10,2,"Vintage Cars",West,Denmark
10256,2004-06-08,2004-06-10,2,"Vintage Cars",West,Denmark
10259,2004-06-15,2004-06-17,2,"Classic Cars",East,Singapore
10259,2004-06-15,2004-06-17,2,"Trucks and Buses",South,Singapore
10259,2004-06-15,2004-06-17,2,"Classic Cars",East,Singapore
10259,2004-06-15,2004-06-17,2,"Trucks and Buses",South,Singapore
10259,2004-06-15,2004-06-17,2,"Trucks and Buses",South,Singapore
10259,2004-06-15,2004-06-17,2,"Classic Cars",East,Singapore
10259,2004-06-15,2004-06-17,2,"Trucks and Buses",South,Singapore
10259,2004-06-15,2004-06-17,2,"Classic Cars",East,Singapore
10259,2004-06-15,2004-06-17,2,"Trucks and Buses",South,Singapore
10259,2004-06-15,2004-06-17,2,"Classic Cars",East,Singapore
10259,2004-06-15,2004-06-17,2,"Trucks and Buses",South,Singapore
10259,2004-06-15,2004-06-17,2,"Trucks and Buses",South,Singapore
10259,2004-06-15,2004-06-17,2,"Trucks and Buses",South,Singapore
10267,2004-07-07,2004-07-09,2,"Classic Cars",East,USA
10267,2004-07-07,2004-07-09,2,"Classic Cars",East,USA
10267,2004-07-07,2004-07-09,2,"Classic Cars",East,USA
10267,2004-07-07,2004-07-09,2,"Classic Cars",East,USA
10267,2004-07-07,2004-07-09,2,"Classic Cars",East,USA
10267,2004-07-07,2004-07-09,2,"Classic Cars",East,USA
10268,2004-07-12,2004-07-14,2,"Vintage Cars",West,"New Zealand"
10268,2004-07-12,2004-07-14,2,"Vintage Cars",West,"New Zealand"
10268,2004-07-12,2004-07-14,2,"Vintage Cars",West,"New Zealand"
10268,2004-07-12,2004-07-14,2,"Vintage Cars",West,"New Zealand"
10268,2004-07-12,2004-07-14,2,"Vintage Cars",West,"New Zealand"
10268,2004-07-12,2004-07-14,2,"Vintage Cars",West,"New Zealand"
10268,2004-07-12,2004-07-14,2,"Vintage Cars",West,"New Zealand"
10268,2004-07-12,2004-07-14,2,"Vintage Cars",West,"New Zealand"
10268,2004-07-12,2004-07-14,2,"Vintage Cars",West,"New Zealand"
10268,2004-07-12,2004-07-14,2,"Vintage Cars",West,"New Zealand"
10268,2004-07-12,2004-07-14,2,"Vintage Cars",West,"New Zealand"
10269,2004-07-16,2004-07-18,2,"Vintage Cars",West,Austria
10269,2004-07-16,2004-07-18,2,"Vintage Cars",West,Austria
